Name,Price,Reviews,Weight,Class_info,Rating,Grocery,Sports-Nutrition
"Bob's Red Mill, Oat Bran Hot Cereal, Gluten Free, 16 oz (454 g)",6.78,896,454,Grocery,4.8,1,0
"Bob's Red Mill, Organic Tri-Color Quinoa, Whole Grain, 13 oz (369 g)",11.09,1513,369,Grocery,4.7,1,0
"California Gold Nutrition, SUPERFOODS - CocoCeps, Organic Cocoa, Cordyceps & Reishi, 7.93 oz (225 g)",16.58,562,225,Grocery,4.6,1,0
"Crown Prince Natural, Smoked Oysters, with Red Chili Pepper, 3 oz (85 g)",4.66,1081,85,Grocery,4.4,1,0
"Celestial Seasonings, Herbal Tea, Black Cherry Berry, Caffeine Free, 20 Tea Bags, 1.6 oz (45 g)",5.25,1326,45,Grocery,4.7,1,0
"YumEarth, Organic Chewys Fruit Chews, Lemon, Orange, Strawberry, Cherry, 8 oz (227 g)",10.95,418,227,Grocery,4.7,1,0
"KIND Bars, Nuts & Spices, Dark Chocolate Nuts & Sea Salt, 12 Bars, 1.4 oz (40 g) Each",33.68,1088,40,Grocery,4.6,1,0
"Twinings, 100% Organic & Fair Trade Certified Herbal Tea, Rooibos, 20 Tea Bags, 1.27 oz (36 g)",7.04,1469,36,Grocery,4.6,1,0
"Drogheria & Alimentari, Organic Garlic Mill, 1.77 oz (50 g)",4.93,1520,50,Grocery,4.7,1,0
"Big Tree Farms, Organic Brown Coconut Sugar, 1 lb (454 g)",7.52,5819,454,Grocery,4.6,1,0
"Four Sigmatic, Mushroom Coffee Mix with Lion's Mane, 10 Packets, 0.09 oz (2.5 g) Each",20.54,537,2.5,Grocery,4.4,1,0
"Traditional Medicinals, Organic Weightless, Cranberry, Caffeine Free, 16 Wrapped Tea Bags, .85 oz (24 g)",6.34,763,24,Grocery,4.4,1,0
"Harney & Sons, Earl Grey Imperial, Black Tea with Bergamot, 30 Sachets, 2.35 oz (66 g) Each",15.68,887,66,Grocery,4.7,1,0
"Now Foods, BetterStevia, Organic Extract Powder, 1 oz (28 g)",8.77,3062,28,Grocery,4.6,1,0
"Yogi Tea, Cold Season, Caffeine Free, 16 Tea Bags, 1.12 oz (32 g)",5.55,477,32,Grocery,4.5,1,0
"Yogi Tea, Berry DeTox, Caffeine Free, 16 Tea Bags, 1.12 oz (32 g)",5.55,1957,32,Grocery,4.3,1,0
"Annie's Homegrown, Rice Pasta & Classic Cheddar, Gluten Free, 6 oz (170 g)",4.92,465,170,Grocery,4.4,1,0
"Chocolove, Peppermint in Dark Chocolate, 55% Cocoa, 3.2 oz (90 g)",4.43,955,90,Grocery,4.6,1,0
"Popchips, Potato Chips, Aged White Cheddar,  5 oz (142 g)",5.74,308,142,Grocery,4.5,1,0
"Whisps, Cheddar Cheese Crisps, Snack Packs, 6 Pouches, 0.63 oz (18 g) Each",10.85,440,18,Grocery,4.3,1,0
"YumEarth, Organic Licorice, Strawberry, 5 oz (142 g)",6.28,1203,142,Grocery,4.5,1,0
"YumEarth, Organic Licorice, Pomegranate, 5 oz (142 g)",6.28,1355,142,Grocery,4.5,1,0
"Triple Leaf Tea, Herbal Laxative, 20 Tea Bags, 1.27 oz (36 g)",6.4,626,36,Grocery,4.4,1,0
"SuperFat, Keto Nut Butter, Cacao Coconut, 1.5 oz (42 g)",3.35,297,42,Grocery,4.4,1,0
"Quest Nutrition, Protein Bar, Cookies & Cream, 12 Bars, 2.12 oz (60 g) Each",48.36,2150,60,Grocery,4.2,1,0
"Tazo Teas, Herbal Tea, Passion, Caffeine-Free, 20 Tea Bags, 1.8 oz (52 g)",6.66,1319,52,Grocery,4.5,1,0
"Pukka Herbs, Night Time Tea, Naturally Caffeine Free, 20 Herbal Tea Sachets, 0.71 oz (20 g)",8.25,743,20,Grocery,4.5,1,0
"Made in Nature, Organic Dried Smyrna Figs, Soft & Sultry Supersnacks, 1 lb (454 g)",14.65,250,454,Grocery,4.7,1,0
"Think !, High Protein Bars, Lemon Delight, 10 Bars, 2.1 oz (60 g) Each",30.56,1153,60,Grocery,4.1,1,0
"Jovial, 100% Organic Brown Rice Pasta, Penne, 12 oz (340 g)",6.65,743,340,Grocery,4.7,1,0
"Seapoint Farms, Dry Roasted Edamame, Spicy Wasabi, 8 Snack Packs, 0.79 oz (22.5 g) Each",5.77,853,22.5,Grocery,4.3,1,0
"Edward & Sons, Baked Whole Grain Brown Rice Snaps, Unsalted Sesame, 3.5 oz (100 g)",4.34,745,100,Grocery,4.5,1,0
"Gerber, MultiGrain Cereal, 8 oz (227 g)",5.47,1384,227,Grocery,4.7,1,0
"Now Foods, Real Food, Organic Raw Almonds, Unsalted, 12 oz (340 g)",18.13,665,340,Grocery,4.6,1,0
"Yogi Tea, Organic Ginger, 16 Tea Bags, 1.12 oz (32 g)",5.55,729,32,Grocery,4.6,1,0
"Fifty 50, Low Glycemic Peanut Butter, Creamy, 18 oz (510 g)",8.43,1298,510,Grocery,4.6,1,0
"Twinings, Green Tea, Nightly Calm, Decaffeinated, 20 Tea Bags, 1.41 oz (40 g)",5.35,1132,40,Grocery,4.6,1,0
"Finn Crisp, Multigrain Sourdough Rye Thins, 6.2 oz (175 g)",4.06,795,175,Grocery,4.6,1,0
"Whisps, Barbeque Cheese Crisps,  2.12 oz (60 g)",5.09,813,60,Grocery,4.1,1,0
"California Gold Nutrition, Organic Saigon Cinnamon, 2.33 oz (66 g)",7.54,1297,66,Grocery,4.7,1,0
"Bob's Red Mill, Quick Cooking Rolled Oats, Whole Grain, Gluten Free, 28 oz (794 g)",13.39,872,794,Grocery,4.8,1,0
"Think !, High Protein Bars, White Chocolate, 10 Bars, 2.1 oz (60 g) Each",30.56,741,60,Grocery,4.1,1,0
"Pukka Herbs, Detox, Organic Aniseed, Fennel & Cardamom Tea, Caffeine Free, 20 Herbal Tea Sachets, 1.41 oz (40 g)",8.25,948,40,Grocery,4.5,1,0
"21st Century, Herbal Slimming Tea, Peppermint, Caffeine Free, 24 Tea Bags, 1.7 oz (48 g)",4.56,631,48,Grocery,4.4,1,0
"Yogi Tea, Digestive Awakening, Blackberry Apple Cider, Caffeine Free, 16 Tea Bags, 1.02 oz (29 g)",5.55,648,29,Grocery,4.5,1,0
"Natural Simply Delish, Natural Instant Pudding, Vanilla, 1.7 oz (48 g)",4.21,545,48,Grocery,4.3,1,0
"Now Foods, Real Food, Raw Pecans, Unsalted, 12 oz (340 g)",15.87,1881,340,Grocery,4.6,1,0
"Sir Kensington's, Honey Mustard, 9 oz (255 g)",4.18,676,255,Grocery,4.6,1,0
"Bob's Red Mill, Vital Wheat Gluten Flour, 20 oz (567 g)",9.94,405,567,Grocery,4.7,1,0
"Yogi Tea, Green Tea, Pure Green Decaf, 16 Tea Bags, 1.09 oz (31 g)",5.55,711,31,Grocery,4.5,1,0
"Kashi, Heart to Heart Oat Cereal, Organic Honey Toasted, 12 oz (340 g)",7.13,310,340,Grocery,4.4,1,0
"Bob's Red Mill, Scottish Oatmeal, 20 oz (567 g)",5.04,24,567,Grocery,4.6,1,0
"Twinings, Chai Black Tea, Pumpkin Spice, 20 Tea Bags, 1.41 oz (40 g)",5.56,595,40,Grocery,4.1,1,0
"Edward & Sons, Let's Do Organic, Organic Arrowroot Starch, 6 oz (170 g)",4.65,306,170,Grocery,4.6,1,0
"Little Secrets, Milk Chocolate Wafer, Sea Salt, 1.4 oz (40 g)",3.02,261,40,Grocery,4.5,1,0
"Epic Bar, Wagyu Beef Steak Strip, 0.08 oz (23 g)",3.33,108,23,Grocery,4,1,0
"Sir Kensington's, Dijon Mustard, 9 oz (255 g)",4.18,314,255,Grocery,4.4,1,0
"SuperFat, Keto Cookie Bites, Snickerdoodle, 2.25 oz (64 g)",7.07,518,64,Grocery,4.3,1,0
"Sunny Fruit, Organic Dried Plums,  5 Portion Packs, 1.06 oz (30 g) Each",9.59,73,30,Grocery,4.6,1,0
"Annie's Homegrown, Organic Cheddar Bunnies, Baked Snack Crackers, 7.5 oz (213 g)",6.69,1054,213,Grocery,4.4,1,0
"Nuttzo, Keto Butter, 7 Nuts & Seeds, Crunchy, 12 oz (340 g)",15.27,275,340,Grocery,4.4,1,0
"Simply Organic, Pumpkin Pie Spice, 1.72 oz (49 g)",6.56,296,49,Grocery,4.9,1,0
"Simple Mills, Naturally Gluten-Free, Almond Flour Mix, Pizza Dough, 9.8 oz (277 g)",10.53,595,277,Grocery,4.4,1,0
"Bob's Red Mill, Organic, Quick Cooking Rolled Oats, Whole Grain, 32 oz (907 g)",10.7,593,907,Grocery,4.7,1,0
"Seapoint Farms, Mighty Lil' Lentils, Pink Himalayan Salt, 5 oz (142 g)",4.28,194,142,Grocery,4.4,1,0
"Pero, Instant Natural Beverage, Caffeine Free, Original, 7 oz (200 g)",9.24,2391,200,Grocery,4.6,1,0
"Miracle Noodle, Angel Hair Style, 7 oz (200 g)",6.03,908,200,Grocery,3.9,1,0
"YumEarth, Organic Sour Beans, Assorted Flavors, 10 Snack Packs, 0.7 oz (19.8 g) Each",9.82,2624,19.8,Grocery,4.5,1,0
"Sahale Snacks, Glazed Mix, Naturally Pomegranate Vanilla Flavored Cashews, 4 oz (113 g)",7.88,845,113,Grocery,4.6,1,0
"Wholesome, Organic Stevia, Zero Calorie Sweetener Blend, 75 Individual Packets, 2.65 oz (75 g)",6.22,1930,75,Grocery,4.3,1,0
"J&R Port Trading Co., Organic Green Rooibos, Caffeine Free, 1 lb (454 g)",23.16,519,454,Grocery,4.6,1,0
"Natierra, Organic Freeze-Dried, Blueberries, 1.2 oz (34 g)",8.31,604,34,Grocery,4.2,1,0
"The Tao of Tea, Organic Powdered Matcha Green Tea, Liquid Jade, 3 oz (85 g)",24.67,998,85,Grocery,4.4,1,0
"Xlear, Spry, Dental Defense Mints with Xylitol, Lemonburst, 240 Pieces, (144 g)",13.25,422,144,Grocery,4.3,1,0
"Four Sigmatic, Mushroom Coffee Mix with Lion's Mane, 10 Packets, 0.09 oz (2.5 g) Each",20.54,537,2.5,Grocery,4.4,1,0
"Atkins, Endulge, Strawberry Cheesecake, 5 Bars, 1.2 oz (34 g) Each",12.18,387,34,Grocery,4.2,1,0
"Traditional Medicinals, Organic Throat Coat, Eucalyptus, Caffeine Free, 16 Wrapped Tea Bags, .99 oz (28 g)",6.34,117,28,Grocery,4.6,1,0
"Stoneridge Orchards, Montmorency Cherries, Whole Dried Tart Cherries, Reduced Sugar, 4 oz (113 g)",4.78,679,113,Grocery,4.6,1,0
"Happy Family Organics,  Clearly Crafted, Oats & Quinoa Baby Cereal, 7 oz (198 g)",5.69,1619,198,Grocery,4.7,1,0
"YumEarth, Organic Hard Candies, Favorite Fruits, 3.3 oz (93.6 g)",4.16,9380,93.6,Grocery,4.8,1,0
"Highground Coffee, Organic Instant Coffee, Medium, Decaf, 3.53 oz (100 g)",10.94,962,100,Grocery,4.5,1,0
"Pure Protein, Chocolate Peanut Butter Bar, 12 Bars, 1.76 oz (50 g) Each",28.76,1896,50,Grocery,4.4,1,0
"Frontier Natural Products, Cut & Sifted Marshmallow Root, 16 oz (453 g)",26.34,239,453,Grocery,4.7,1,0
"Frontier Natural Products, Mexican Seasoning, With Chilis, Garlic & Onion, 2.00 oz (56 g)",5.97,582,56,Grocery,4.6,1,0
"J&R Port Trading Co., Pure Rooibos Red Tea, Caffeine Free, 40 Tea Bags, 3.53 oz (100 g)",9.32,3562,100,Grocery,4.6,1,0
"Frontier Natural Products, Organic Cut & Sifted Echinacea Purpurea Herb, 16 oz (453 g)",22.56,176,453,Grocery,4.7,1,0
"Bob's Red Mill, Oatmeal Cup, Blueberry and Hazelnut with Flax & Chia, 2.5 oz (71 g)",3.41,292,71,Grocery,4.4,1,0
"General Mills, Rice Chex, 12 oz (340 g)",7.57,45,340,Grocery,4.6,1,0
"Peanut Butter & Co., Old Fashioned Smooth, Peanut Butter, 16 oz (454 g)",7.89,4651,454,Grocery,4.6,1,0
"Bob's Red Mill, Quick Cooking Rolled Oats, Whole Grain, Gluten Free, 28 oz (794 g)",13.39,872,794,Grocery,4.8,1,0
"Whisps, Tomato Basil Cheese Crisps, 2.12 oz ( 60 g)",5.09,378,60,Grocery,4.3,1,0
"MaraNatha, Organic Peanut Butter, Creamy, 16 oz (454 g)",10.24,1998,454,Grocery,4.7,1,0
"Gerber, Hearty Bits, MultiGrain Cereal, 12+ Months, Banana, Apple, Strawberry, 8 oz (227 g)",6.43,1798,227,Grocery,4.7,1,0
"Bonne Maman, Raspberry Preserves, 13 oz (370 g)",6.19,340,370,Grocery,4.6,1,0
"California Gold Nutrition, Superfoods, Matcha Green Tea Powder, 4 oz (114 g)",32.89,679,114,Grocery,4.6,1,0
"California Gold Nutrition, Superfoods, Collagen Coconut Creamer Powder, Unsweetened, 10.2 oz (288 g)",31.52,2848,288,Grocery,4.3,1,0
"Simply Organic, Organic Simmer Sauce, Southwest Taco, For Beef, 8 oz (227 g)",4.78,428,227,Grocery,4.5,1,0
"Bear Naked, Granola, Cacao & Cashew Butter, 11 oz (311 g)",8.18,545,311,Grocery,4.4,1,0
"Mt. Capra, Whole Goat Milk , 1 lb (453 g)",27.63,629,453,Grocery,4.5,1,0
"gimMe, Premium Roasted Seaweed, Teriyaki, .35 oz (10 g)",2.74,124,10,Grocery,4.6,1,0
"Now Foods, Real Food, Organic Flax Seed Meal, 12 oz (340 g)",5.21,1172,340,Grocery,4.6,1,0
"Quinn Popcorn, Microwave Popcorn, Vermont Maple Kettle Corn, 2 Bags, 3.5 oz (99 g) Each",7.48,391,99,Grocery,4.3,1,0
"Gaea, Greek Olives, Pitted Kalamata Olives, 5.3 oz (150 g)",4.93,571,150,Grocery,4.6,1,0
"Power Up, High Energy Trail Mix, 14 oz (397 g)",9.21,187,397,Grocery,4.7,1,0
"Lakanto, Monkfruit Sweetener with Erythritol, Classic, 16 oz (454 g)",15.75,4483,454,Grocery,4.7,1,0
"Familia, Bio Organic, Swiss Bircher Muesli, 16 oz (453 g)",9.99,225,453,Grocery,4.3,1,0
"Valor, 0% Sugar Added, 70% Dark Chocolate, 3.5 oz (100 g)",5.62,571,100,Grocery,4.6,1,0
"Chocolove, Almonds, Toffee & Sea Salt in Dark Chocolate, 55% Cocoa, 3.2 oz (90 g)",2.79,1201,90,Grocery,4.7,1,0
"Celestial Seasonings, Herbal Tea, Black Cherry Berry, Caffeine Free, 20 Tea Bags, 1.6 oz (45 g)",5.25,1326,45,Grocery,4.7,1,0
"Otto's Naturals, Grain Free, Ultimate Cookie Mix, 12.2 oz (346 g)",10.27,27,346,Grocery,4.2,1,0
"Frontier Natural Products, Organic Garlic Granules, 16 oz (453 g)",22.2,437,453,Grocery,4.8,1,0
"Bob's Red Mill, Pan-Baked Granola, Maple Sea Salt, 11 oz (312 g)",10.09,239,312,Grocery,4.7,1,0
"21st Century, Herbal Slimming Tea, Lemon-Lime, Caffeine Free, 24 Tea Bags, 1.7 oz (48 g)",4.56,884,48,Grocery,4.4,1,0
"Hu, Grain-Free Crackers, Pizza, 4.25 oz (120 g)",7.84,262,120,Grocery,4.3,1,0
"Daelmans, Mini Stroopwafels, Honey, 5.29 oz (150 g)",5.19,790,150,Grocery,4.6,1,0
"Traditional Medicinals, Organic Fennel, Caffeine Free, 16 Wrapped Tea Bags, 1.13 oz (32 g)",6.34,375,32,Grocery,4.6,1,0
"21st Century, Herbal Slimming Tea, Orange Spice, Caffeine Free, 24 Tea Bags, 1.7 oz (48 g)",4.56,669,48,Grocery,4.4,1,0
"Chocolove, Chilies & Cherries in Dark Chocolate, 55% Cacao, 3.2 oz (90 g)",4.43,1868,90,Grocery,4.5,1,0
"Valor, 0% Sugar Added, Dark Chocolate, 52% Cocoa with Almonds, 5.3 oz (150 g)",7.51,642,150,Grocery,4.6,1,0
"PB2 Foods, PB2, Peanut Powder With Cocoa, 16 oz (453.6 g)",11.49,1186,453.6,Grocery,4.7,1,0
"Daelmans, Mini Stroopwafels, Honey, 5.29 oz (150 g)",5.19,790,150,Grocery,4.6,1,0
"Simply Organic, Minced Onion, 2.21 oz (63 g)",6.61,1366,63,Grocery,4.8,1,0
"Annie's Homegrown, Macaroni & Cheese, Classic Mild Cheddar, Less Sodium, 6 oz (170 g)",3.65,524,170,Grocery,4.4,1,0
"Now Foods, Real Food, Raw Almond Flour, 22 oz (624 g)",17.93,7331,624,Grocery,4.6,1,0
"California Gold Nutrition, CocoCardio, Certified Organic Instant Dark Cocoa Beverage with Beet Juice & Hibiscus, 7.93 oz. (225 g)",19.6,1491,225,Grocery,4.4,1,0
"Twinings, 100% Pure Black Tea, English Breakfast, Decaffeinated, 25 Tea Bags, 1.76 oz (50 g)",6.65,739,50,Grocery,4.6,1,0
"Earth's Best, Organic Whole Grain Multi-Grain Cereal, 8 oz (227 g)",6.88,925,227,Grocery,4.5,1,0
"Simply Organic, Pumpkin Spice, 1.94 oz (55 g)",7.45,2044,55,Grocery,4.8,1,0
"Think !, High Protein Bars, Sea Salt Almond Chocolate, 10 Bars, 1.94 oz (55 g) Each",30.56,162,55,Grocery,4,1,0
"Whisps, Garlic Herb Cheese Crisps, 2.12 oz ( 60 g)",5.09,253,60,Grocery,4.2,1,0
"Catalina Crunch, Keto Friendly Cereal, Dark Chocolate, 9 oz (255 g)",13.01,74,255,Grocery,4.2,1,0
"YumEarth, Organic Fruit Snacks, 5 Packs, 0.7 oz (19.8 g) Each",6.28,10613,19.8,Grocery,4.6,1,0
"Harney & Sons, HT Tea Blend, Peppermint Herbal, Caffeine Free, 20 Tea Sachets, 1.4 oz (40 g)",12.87,1594,40,Grocery,4.6,1,0
"Traditional Medicinals, Organic Hibiscus, Caffeine Free, 16 Wrapped Tea Bags, .99 oz (28 g)",6.34,269,28,Grocery,4.6,1,0
"Barry's Tea, Decaf Blend, 40 Tea Bags, 4.4 oz (125 g)",5.73,661,125,Grocery,4.5,1,0
"Peanut Butter & Co., Hazelnut Spread, Dark Chocolatey Hazelnut, 13 oz (369 g)",8.21,1427,369,Grocery,4.6,1,0
"Fifty 50, Low Glycemic Hard Candy, Butterscotch, 2.75 oz (78 g)",3.09,887,78,Grocery,4.3,1,0
"Chocolove, Salted Almond Butter in Dark Chocolate, 55% Cocoa, 3.2 oz (90 g)",4.03,946,90,Grocery,4.5,1,0
"Karen's Naturals, Organic Just Strawberries, 1.2 oz (34 g)",9.28,421,34,Grocery,4.4,1,0
"Wild Planet, Wild Sockeye Salmon, Skinless & Boneless, 6 oz (170 g)",12.32,131,170,Grocery,4.6,1,0
"Epic Bar, Artisanal Pork Rinds, Sea Salt & Pepper, 2.5 oz (70 g)",5.83,849,70,Grocery,4.3,1,0
"Genova, Yellowfin Tuna In Olive Oil, 5 oz (142 g)",4.1,81,142,Grocery,4.8,1,0
"Bob's Red Mill, 1 to 1 Baking Flour, Gluten Free, 22 oz (624 g)",8.62,615,624,Grocery,4.7,1,0
"Now Foods, Real Food, Raw Almond Flour, 10 oz (284 g)",8.92,7331,284,Grocery,4.6,1,0
"Sahale Snacks, Glazed Mix, Naturally Pomegranate Flavored Pistachios, 9 Packs, 1.5 oz (42.5 g) Each",20.47,1015,42.5,Grocery,4.5,1,0
"Bar Harbor, New England Style Clam Chowder, 15 oz (425 g)",5.98,20,425,Grocery,4.2,1,0
"Bob's Red Mill, Organic Creamy Buckwheat Hot Cereal, Whole Grain, 18 oz (510 g)",9.59,189,510,Grocery,4.9,1,0
"Pukka Herbs, Detox, Organic Aniseed, Fennel & Cardamom Tea, Caffeine Free, 20 Herbal Tea Sachets, 1.41 oz (40 g)",8.25,948,40,Grocery,4.5,1,0
"Equal Exchange, Organic, Chocolate Chips, Bittersweet, 70% Cacao, 10 oz (283.5 g) ",8.28,492,283.5,Grocery,4.6,1,0
"Celestial Seasonings, Herbal Tea, Cranberry Apple Zinger, Caffeine Free, 20 Tea Bags, 1.5 oz (42 g)",5.25,540,42,Grocery,4.6,1,0
"Bob's Red Mill, Organic Coconut Flour, Gluten Free, 16 oz (453 g)",10.4,952,453,Grocery,4.7,1,0
"Nutiva, Organic, Coconut Flour, Gluten Free, 3 lb (1.36 kg)",19.69,5302,1360,Grocery,4.7,1,0
"Celtic Sea Salt, Mini Mixed Grinder Set, Light Grey Celtic Salt & Pepper Grinder, 2.9 oz (82 g) ",10.38,328,82,Grocery,4.6,1,0
"The Spice Lab, Himalayan Pink Salt, Coarse Grain, 1 lb (453 g)",4.39,943,453,Grocery,4.7,1,0
"Gerber, Lil' Bits, Oatmeal Cereal, 8+ Months, Banana Strawberry, 8 oz (227 g)",6.43,2164,227,Grocery,4.7,1,0
"Whisps, Parmesan Cheese Crisps, Snack Packs, 6 Pouches, 0.63 oz (18 g) Each",10.85,279,18,Grocery,4.3,1,0
"Celestial Seasonings, Herbal Tea, Red Zinger, Caffeine Free, 20 Tea Bags, 1.7 oz (49 g)",5.25,238,49,Grocery,4.7,1,0
"NuGo Nutrition, Smarte Carb Bar, Peanut Butter Crunch, 12 Bars, 1.76 oz (50 g) Each",30.8,741,50,Grocery,4.6,1,0
"Bob's Red Mill, Organic Whole Grain Quinoa, 13 oz (369 g)",11.95,20,369,Grocery,4.8,1,0
"MRM, Organic Fermented Cacao Powder, 8.5 oz (240 g)",8.21,1187,240,Grocery,4.7,1,0
"Peanut Butter & Co., Peanut Butter Spread, White Chocolate Wonderful, 16 oz (454 g)",8.21,6091,454,Grocery,4.7,1,0
"Stash Tea, Herbal Tea, Organic Sunny Dandelion Root, 18 Tea Bags, 1.0 oz (30 g)",4.67,541,30,Grocery,4.6,1,0
"Frontier Natural Products, Coarse Grind Himalayan Pink Salt, 16 oz (453 g)",12.63,2701,453,Grocery,4.8,1,0
"Arrowhead Mills, Organic Maple Buckwheat Flakes, Gluten Free, 10 oz (283 g)",8.89,672,283,Grocery,4.5,1,0
"Twinings, Herbal Tea, Pure Peppermint, Caffeine Free, 50 Tea Bags, 3.53 oz (100 g)",10.36,686,100,Grocery,4.7,1,0
"Bob's Red Mill, Protein Pancake & Waffle Mix, Whole Grain, 14 oz (397 g)",10.62,790,397,Grocery,4.4,1,0
"Atkins, Snack, Peanut Butter Fudge Crisp Bar, 5 Bars, 1.2 oz (35 g) Each",13.54,1080,35,Grocery,4.3,1,0
"Bob's Red Mill, Arrowroot Starch/Flour, Gluten Free, 16 oz (454 g)",8.59,860,454,Grocery,4.7,1,0
"Wild Planet, Organic Roasted Chicken Breast, No Salt Added, 5 oz (142 g)",6.84,39,142,Grocery,4.6,1,0
"Quinn Popcorn, Pretzel Nuggets, Dark Chocolate'y Peanut Filled, 6.5 oz (184 g)",8.23,735,184,Grocery,3.3,1,0
"Simply Organic, Citrus Seasoning, Salt-Free, 2.20 oz (63 g)",7.08,1101,63,Grocery,4.8,1,0
"Chocolove, Ginger Crystallized in Dark Chocolate, 65% Cocoa, 3.2 oz (90 g)",4.43,759,90,Grocery,4.4,1,0
"Miracle Noodle, Miracle Rice, 8 oz (227 g)",6.03,730,227,Grocery,3.9,1,0
"Kiss My Keto, Keto Cookies, Chocolate Chip, 2.25 oz (64 g)",7.52,54,64,Grocery,4.3,1,0
"Simply Organic, Organic Spice Right Everyday Blends, All-Purpose Salt-Free, 1.8 oz (51 g)",7.08,1579,51,Grocery,4.8,1,0
"Frontier Natural Products, Taco Seasoning, 2.33 oz (66 g)",4.34,1402,66,Grocery,4.6,1,0
"Mary's Gone Crackers, Real Thin Crackers, Garlic Rosemary, 5 oz (142 g)",5.67,840,142,Grocery,4.5,1,0
"Whisps, Tomato Basil Cheese Crisps, 2.12 oz ( 60 g)",5.09,378,60,Grocery,4.3,1,0
"Enjoy Life Foods, Soft Baked Chewy Bars, Cocoa Loco, 5 Bars, 1.15 oz (33 g) Each",6.17,575,33,Grocery,4.1,1,0
"Mate Factor, Organic Yerba Mate, Fresh Green, Loose Herb Tea, 12 oz (340 g)",15.09,599,340,Grocery,4.5,1,0
"Nature's Path, Organic, Flax Plus Maple Pecan Crunch Cereal, 11.5 oz (325 g)",7.52,412,325,Grocery,4.5,1,0
"Barney Butter, Almond Butter, Bare Smooth, 10 oz (284 g)",12.13,1339,284,Grocery,4.4,1,0
"Y.S. Eco Bee Farms, Raw Cinna Honey, 13.5 oz (383 g)",7.63,654,383,Grocery,4.5,1,0
"Reese, Fancy Sardines, 4.375 oz (124 g)",2.74,451,124,Grocery,4.7,1,0
"Bob's Red Mill, Natural Almond Flour, Super Fine, 16 oz (453 g)",14.21,423,453,Grocery,4.7,1,0
"Enjoy Life Foods, Light & Airy Lentil Chips, Garlic & Parmesan Flavor, 4 oz (113 g)",6.02,815,113,Grocery,4.3,1,0
"Lakanto, Pancake and Baking Mix, 1 lb (454 g)",17.16,141,454,Grocery,4.2,1,0
"Epic Bar, Artisanal Pork Rinds, BBQ Seasoning, 2.5 oz (70 g)",5.83,483,70,Grocery,4.2,1,0
"gimMe, Premium Roasted Seaweed, Extra Virgin Olive Oil, .35 oz (10 g)",2.74,118,10,Grocery,4.7,1,0
"Caveman Foods, Grain Free Brownie Crunch, 14 oz ( 397 g)",21.71,54,397,Grocery,4.5,1,0
"Keto and Co, Keto Baking Mix, Pancake & Waffle, 9.3 oz (265 g)",13.69,95,265,Grocery,4.5,1,0
"Universal Nutrition, CarbRite Diet, Extra Rich & Fudgy Brownies with Chocolate Chips, 11.5 oz (326 g)",10.81,615,326,Grocery,4.2,1,0
"Wild Planet, Wild Sardines Skinless & Boneless Fillets In Extra Virgin Olive Oil, 4.25 oz (120 g)",4.51,151,120,Grocery,4.7,1,0
"Chocolove, Ginger Crystallized in Dark Chocolate, 65% Cocoa, 3.2 oz (90 g)",4.43,759,90,Grocery,4.4,1,0
"St. Dalfour, Super Plump Premium Cranberries, 7 oz (200 g)",5.88,1022,200,Grocery,4.6,1,0
"Maine Coast Sea Vegetables, Kelp, Wild Atlantic Kombu, 2 oz (56 g)",10.13,378,56,Grocery,4.6,1,0
"Sunfood, Sun Is Shining Supergreens, 8 oz (227 g)",49.74,198,227,Grocery,4.4,1,0
"McCormick, Original Taco Seasoning Mix, 1 oz (28 g)",3,53,28,Grocery,4.7,1,0
"Made in Nature, Razzy Pops, Red Raspberry Supersnacks, 4.2 oz (119 g)",6.32,97,119,Grocery,4.5,1,0
"Bar Harbor, Wild Herring Fillets Seasoned with Cracked Pepper, 6.7 oz (190 g)",6.47,12,190,Grocery,4.7,1,0
"PB2 Foods, PB2, Peanut Powder With Cocoa, 16 oz (453.6 g)",11.49,1186,453.6,Grocery,4.7,1,0
"Sahale Snacks, Glazed Mix, Naturally Pomegranate Vanilla Flavored Cashews, 4 oz (113 g)",7.88,845,113,Grocery,4.6,1,0
"Wild Planet, Wild Sardines In Extra Virgin Olive Oil, Lightly Smoked, 4.4 oz (125 g)",4.1,512,125,Grocery,4.7,1,0
"Annie's Homegrown, Bunny Pasta, Bunny Shaped Pasta & Yummy Cheddar, 6 oz (170 g)",3.65,465,170,Grocery,4.5,1,0
"Pure Protein, Chocolate Deluxe Bar, 6 Bars, 1.76 oz (50 g) Each",14.99,2335,50,Grocery,4.1,1,0
"Walden Farms, Original Barbeque Sauce, 12 oz (340 g)",7.11,959,340,Grocery,4,1,0
"Fifty 50, Low Glycemic Hard Candy, Assorted Flavors, 2.75 oz (78 g)",3.09,827,78,Grocery,4.4,1,0
"YumEarth, Gummy Bears, Assorted Flavors, 43 Packs, 0.7 oz (19.8 g) Each",49.09,16192,19.8,Grocery,4.7,1,0
"Navitas Organics, Organic Cacao Butter, 8 oz (227 g)",16.56,876,227,Grocery,4.7,1,0
"J&R Port Trading Co., J&R Rooibos Red Tea, Caffeine Free, 20 Tea Bags, 1.765 oz (50 g)",5.26,3562,50,Grocery,4.6,1,0
"Bob's Red Mill, Organic Steel Cut Oats, Whole Grain, 24 oz (680 g)",8.22,727,680,Grocery,4.6,1,0
